State,District,Latitude,Longitude,District code,Population,Male,Female,Male_Literate,Female_Literate,Male_Workers,Female_Workers,sex_ratio,literacy_rate,male_to_female_working_ratio,ownership_ratio,electric_lighting_ratio,internet_access_ratio,bathing_facility_ratio,latrine_facility_ratio,lpg_or_png_ratio,urban_to_rural_ratio
Nagaland,Mokokchung,26.478911764705888,94.522426006192,262,194622,101092,93530,83479,76015,57084,42983,93.0,82.0,132.8059930670265,354.0473506200676,72.64010998950758,0.9714533810919354,74.7006042186765,74.27367126162306,13.090198632367306,47.26662404092072
Nagaland,Mon,26.69207374301676,95.03072988826828,261,250260,131753,118507,67432,52194,79425,68229,90.0,48.0,116.40944466429231,1007.397184653602,28.219199560973696,0.34886911528360315,55.02136333346399,54.21778840500176,2.1167339579005136,17.004150709748437
Nagaland,Phek,25.63272986577182,94.56814563758392,266,163418,83743,79675,57926,47967,41556,38721,95.0,65.0,107.32160842953435,634.3378433784337,78.31940776656998,0.3679812978916836,64.71492272392744,63.8317676089874,4.4872072384085895,18.751767215895946
Nagaland,Tuensang,26.21104453280316,94.85809880715708,267,196596,101933,94663,63653,53858,52931,45223,93.0,60.0,117.04442429737081,769.2185370286234,49.85540775014459,0.3091282583115614,60.4196166809597,44.03581899044694,1.541652539837658,23.226837060702877
Nagaland,Wokha,26.202611551155112,94.1990815181518,264,166343,84505,81838,67385,60823,42096,36316,97.0,77.0,115.91584976318978,883.9213237589761,54.143007135357514,0.42426450106066127,63.02042040755105,47.37191711842979,6.916797017291993,21.22133042416686
Nagaland,Zunheboto,26.028178205128206,94.50026666666668,263,140757,71217,69540,53504,49377,41178,38288,98.0,73.0,107.54805683242792,692.6993534482759,77.31232076331376,0.6995256090697113,70.44839323523894,61.290236123395246,3.8406904130149284,19.33028432532702
Orissa,Baleshwar,21.48570932311624,87.08085828011933,377,2320529,1185787,1134742,902359,718873,684020,248687,96.0,70.0,275.0525761298339,3194.578619550019,43.42255783403599,1.078125319999883,14.605599229952283,21.294072212453592,5.336208334186667,13.713624129590753
Orissa,Bhadrak,20.95262735257214,86.81496204516931,378,1506337,760260,746077,596269,497871,409559,59040,98.0,73.0,693.6974932249323,3571.542072950523,38.45683078489907,0.6159689422713066,13.691468935263696,14.536820320201072,3.705624307998486,14.509096939512439
Orissa,Cuttack,20.407640646029623,85.7776810228802,381,2624470,1352760,1271710,1103033,908436,761876,174489,94.0,77.0,436.632681716326,839.1673602500298,44.23488890885325,1.9038412141258287,24.005532097426663,26.023760687437758,13.055471550568964,36.36884435463972
Orissa,Dhenkanal,20.79887159353349,85.53226836027711,383,1192811,612593,580218,464093,365817,340552,94981,95.0,70.0,358.54749897347887,2727.508793709911,33.25264140716124,0.5136660716464843,12.228374232693568,14.496167370001334,5.632164009887362,11.724848600145851
Orissa,Gajapati,19.121080882352945,84.14015091911759,389,577817,282882,294935,153663,108874,155907,138026,104.0,45.0,112.95480561633315,1665.5774333193688,36.034143138542355,0.36255673870221816,12.457106968511804,13.315824031516744,6.871449370521568,15.155001808080476
Orissa,Ganjam,19.2632617564534,84.80297710437702,388,3529031,1779218,1749813,1262652,947398,990027,511745,98.0,63.0,193.4610010845245,902.3049883274748,39.915343206676425,0.8911811572650616,16.781367626753752,21.254902038026618,11.83688302274782,27.64608863120949
Orissa,Jharsuguda,21.827058566978184,83.93581682242987,371,579505,296690,282815,228092,177787,172018,75689,95.0,70.0,227.26948433722205,507.2823989078755,45.95904868330455,1.4098179314392785,19.446796022259093,19.857099319359317,10.694975901030555,71.65194140897466
Orissa,Kalahandi,19.784253092783523,83.1124043814433,395,1576869,787101,789768,484177,317859,447290,304640,100.0,51.0,146.82576155462186,3512.808017653549,18.427765246145515,0.3947464163574183,8.860874627082879,9.589124160178516,3.5593878095515294,8.417481855474913
Orissa,Kandhamal,20.092878624813142,84.02216352765326,390,733110,359945,373165,233900,165886,193515,161834,104.0,55.0,119.57623243570572,1631.0725059814836,11.828678453084159,0.3161339452940087,6.859448000493959,7.89346944655978,2.8559079589190524,11.210550891295789
Orissa,Kendrapara,20.606319815982264,86.83763247572003,379,1440361,717814,722547,579970,509295,386382,80508,101.0,76.0,479.9299448502012,6235.876369327074,39.50023160666571,0.3714834007616779,12.229288317212141,13.322973783950914,3.62333226086897,5.664630897241464
Orissa,Khordha,20.054162322274863,85.52234834123229,386,2251673,1167137,1084536,957515,792421,645880,146313,93.0,78.0,441.43719286734597,352.81873035090115,50.79791906540889,5.183606324112968,33.530024145926774,33.45481314130812,23.271417349930086,107.55227011095909
Orissa,Koraput,18.82627794779476,82.81278469846964,398,1379647,678809,700838,340843,227247,384053,309353,103.0,41.0,124.14717167766274,968.2931641074541,18.639595938521456,0.8667153487725154,16.21157590931219,12.753407747409417,8.613038111134292,20.518925375010806
Orissa,Malkangiri,18.25227930367506,81.98293636363628,399,613192,303624,309568,147001,97705,170495,140171,102.0,40.0,121.63357613201018,2183.5282155566856,13.39189976214192,0.24384535414727604,7.924429712120965,6.988237727448388,2.578882339173647,9.434490481522955
Orissa,Mayurbhanj,21.897621545157754,86.4030408052231,376,2519738,1256213,1263525,794171,575226,697782,525752,101.0,54.0,132.7207504679012,3268.4635173058937,18.602845848333775,0.3914600664287828,8.134142085407298,14.511225615023573,3.852365148642032,9.35685159118283
Orissa,Nayagarh,20.192895622119817,85.05614700460825,385,962789,502636,460153,392333,296029,284591,59042,92.0,71.0,482.0144981538566,3075.6298992161255,43.34695179895538,0.40335166855105536,10.55165190369502,15.19002268202848,3.8701644620474864,10.200041277145457
Orissa,Nuapada,20.471309512195116,82.59152536585364,394,610382,301962,308420,180903,118480,168155,137283,102.0,49.0,122.48785355797878,3950.376525577772,21.0283703204273,0.3619809971930932,7.442367556556542,11.102822686692775,3.067035820338837,6.0169929736690015
Orissa,Puri,19.83509174603177,85.86698989898981,387,1698730,865380,833350,704857,587082,498461,123215,96.0,76.0,404.5457127784767,1953.8430949270012,42.512610074563916,0.7203346941529741,17.69332636053848,18.555998852862782,7.02853503829414,17.96206102275045
Orissa,Rayagada,19.292840020060204,83.45860120361095,396,967911,471960,495951,241959,165776,258032,209090,105.0,42.0,123.4071452484576,1139.4672849629587,21.4773790080545,0.5419685358124992,13.5547971020562,11.69088599466756,8.698019180032665,20.73159941519236
Orissa,Sambalpur,21.515752380952385,84.34958483245157,372,1041099,526877,514222,393192,310499,313161,192679,98.0,68.0,162.5299072550719,763.2380405114208,40.09508867018495,1.6580294457915339,17.84687554477884,18.028177942598138,10.653734607521514,42.95391419004336
Orissa,Sundargarh,22.06354819277107,84.50524819277099,374,2093437,1061147,1032290,750147,592175,584687,288540,97.0,64.0,202.63637623899632,484.2571971754481,36.16740715332766,2.0688862929609004,22.49887551734292,21.43247764787351,12.55230057825914,59.33087744353731
Puducherry,Karaikal,10.876161726078813,79.82369793621002,637,200222,97809,102413,79903,75013,53139,15162,105.0,77.0,350.47487138899885,263.33099524588886,69.05802431742461,2.6942437223255884,50.3483189823028,43.73963336362194,40.91269669565719,94.65719579987648
Puducherry,Mahe,12.006420793787758,75.28275021570326,636,41816,19143,22673,16610,19860,9093,2709,118.0,87.0,335.6589147286822,1329.757085020243,59.04211395540875,4.7398843930635834,58.67052023121387,58.142031379025596,29.991742361684558,inf
Puducherry,Yanam,16.707695652173904,82.26187304347832,634,55626,27301,28325,19919,19355,14047,2713,104.0,71.0,517.7663103575378,119.44635488308116,82.8597203428056,1.3338488304658807,76.67375475223919,70.20426573877184,67.00818351697919,inf
Punjab,Amritsar,31.548679820627772,74.79883856502238,49,2490656,1318408,1172248,932981,751789,735195,182661,89.0,68.0,402.4915006487428,1034.349143736771,69.78272282598006,4.533000077161311,65.20251818207952,57.37624309141497,42.36201363788348,139.9303753126395
Punjab,Bathinda,30.190524611973352,75.05685898004438,46,1388525,743197,645328,488261,356607,432988,116998,87.0,61.0,370.0815398553822,1111.8921975122503,71.86791933026352,3.1721400419428654,67.87575691129591,65.3962926105217,33.292008928320435,63.05630297168578
Punjab,Faridkot,30.591187250996025,74.79751553784862,45,617508,326671,290837,215767,165518,185049,36506,89.0,62.0,506.90023557771326,1775.8222077499188,71.47605169233869,2.7369494470077993,67.3744043609903,62.93976571007723,39.092173759780444,58.94883236947952
Punjab,Fatehgarh Sahib,30.64290947368421,76.36208394736842,40,600163,320795,279368,238696,187337,182777,32006,87.0,71.0,571.071049178279,881.1989574283232,65.00034306101912,2.937745860397036,59.73092580733693,57.09564541213064,36.614330802305375,48.77295655798365
Punjab,Firozpur,30.63407535211269,74.40245732394365,43,2029074,1071637,957437,707070,520441,596406,160289,89.0,60.0,372.0816774700697,1947.0923989827636,69.59971337009097,1.998845518421943,60.462986922510396,54.54228786401003,28.24478990425765,44.14871944956129
Punjab,Gurdaspur,32.04283371212125,75.3204064393939,35,2298323,1212617,1085706,907660,727059,637652,119486,90.0,71.0,533.6625211321829,2879.2424987702902,67.81848047655802,2.3794916450619117,59.380256882186465,42.70221061172792,40.31810115643162,44.07356365537233
Punjab,Hoshiarpur,31.55157169811319,75.8469857442349,38,1586625,809057,777568,637927,561772,412506,87316,96.0,76.0,472.4288790141554,1717.075519800578,58.03560900837166,2.4937189917734663,51.83169618967284,38.20685151424451,36.58403852956382,30.42351889048981
Punjab,Jalandhar,31.250336907216507,75.54400350515463,37,2193590,1145211,1048379,882581,739956,639484,134988,92.0,74.0,473.7339615373219,614.7967215775379,63.011029048338585,5.519043113552597,59.717283549630714,55.48543346560659,42.2872918814342,114.36463753901296
Punjab,Kapurthala,31.336592638036837,75.47641165644177,36,815168,426311,388857,316254,260313,235562,48603,91.0,71.0,484.66555562413845,749.3975903614457,61.71674904193291,3.7258377583718407,57.07093716381512,52.722595069735036,42.32531785622677,57.8905055218729
Punjab,Ludhiana,30.76596397379912,75.83110851528383,41,3498739,1867816,1630923,1428348,1131877,1053600,231222,87.0,73.0,455.66598334068556,449.13163281373016,67.86359458382883,5.650830760565228,64.54653214007047,64.41825541728032,47.13995954943042,162.46506612122562
Punjab,Mansa,29.919547714285724,75.4304922857143,47,769751,408732,361019,244037,179523,230739,97773,88.0,55.0,235.99459973612346,2862.8338430173294,71.33749853606872,1.3610741945831997,65.18644119579,50.70090483682894,20.06935215312467,34.879775828794735
Punjab,Moga,30.756540067340065,75.1600845117845,42,995746,525920,469826,348549,279340,292379,66793,89.0,63.0,437.7389846241373,1957.4362917398946,63.5822478929687,2.7378405832775736,59.45901906468959,58.104486563883526,31.01002291645721,34.59903404185818
Punjab,Muktsar,30.31243303303303,74.5518747747748,44,901896,475622,426274,300401,224447,272699,62627,90.0,58.0,435.4335989269804,1740.4406151161525,74.31621586655781,2.039195742269927,67.89348536962933,59.616697225605265,34.101544899333945,49.93077247219194
Punjab,Patiala,30.214540380693364,76.27505893949697,48,1895686,1002522,893164,711052,555739,549661,110606,89.0,67.0,496.95405312550855,1140.643172423457,68.21610881208576,4.691815706004805,63.22083464606499,59.82654546368259,40.433810297872505,72.87180189722633
Punjab,Rupnagar,30.910937330754347,76.53743500967126,51,684627,357485,327142,278534,224197,186910,46766,92.0,73.0,399.6707009365779,802.8427743242298,61.870444994944876,3.162449269042976,54.77266302186402,42.35046646126718,32.462541746726146,40.85865471578408
Punjab,Sangrur,30.185045204336895,75.89437014178496,53,1655169,878029,777140,570413,431664,485129,83629,89.0,61.0,580.0966172021667,1958.8837889975387,68.0612726754339,2.391389571973342,63.017881963006516,57.89408033073167,30.132934174418192,53.66584975150263
Rajasthan,Ajmer,26.199300378787903,74.6990419191919,119,2583052,1324085,1258967,926268,600405,686149,367573,95.0,59.0,186.67013083115464,1090.9075026206758,57.50759220991035,1.9728054202094545,44.58110584665928,29.89693885603884,25.107489324139863,67.16234868750534
Rajasthan,Alwar,27.55271738035265,76.65359630562563,104,3674179,1939026,1735153,1359829,822647,994171,714371,89.0,59.0,139.16732342158346,2156.4295807819126,48.80358016640861,0.9796425259303841,33.241129713713285,17.37423650680575,12.406594853008407,27.223396830347667
Rajasthan,Banswara,23.453642032967014,74.44246868131869,125,1797485,907754,889731,513854,315489,482236,434338,98.0,46.0,111.02781704571095,3461.1100196463653,28.057388261787995,0.5406612631559357,16.840993476703176,10.602451121802329,7.953815802942462,10.09304958290326
Rajasthan,Baran,24.98023243243244,76.86210651828291,128,1222755,633945,588810,432607,260700,329754,222829,93.0,57.0,147.98522633948005,1712.6635549774273,50.56930041255471,0.42728880083263315,29.14278907043525,13.247520282894653,10.246466951734861,28.013034544754078
Rajasthan,Barmer,25.77070908045978,71.50297126436782,115,2603751,1369022,1234729,783461,404861,696240,506242,90.0,46.0,137.5310622192548,5399.542475578088,21.124406108833426,0.4619199906480406,39.193727507285345,11.1216506208198,6.609831247234074,10.31271588449316
Rajasthan,Bharatpur,27.32411858037578,77.21752077244258,105,2548462,1355726,1192736,943910,536959,647198,423956,88.0,58.0,152.65687948749397,4708.486028401283,47.39893028463359,0.6860559417139742,32.535369885772255,14.102479914107569,10.032767831051952,27.051938002281844
Rajasthan,Bhilwara,25.45119767759564,74.63947595628417,122,2408523,1220736,1187787,777582,478544,674589,473576,97.0,52.0,142.44577427910198,1189.7112819293657,55.28259454341007,0.9183582884535716,34.302686867491275,17.124341599100433,13.873468663076286,27.52091921926738
Rajasthan,Bikaner,28.12489068322981,73.26943322981371,101,2363937,1240801,1123136,782399,496402,640572,345636,91.0,54.0,185.33138909141408,2056.043503821282,41.50767107887647,1.4300673205084098,56.59190161166914,36.69409493300848,20.455959679132523,58.42938580031809
Rajasthan,Bundi,25.48580716049379,75.79984074074079,121,1110906,577160,533746,371705,213339,314806,211285,92.0,53.0,148.995906003739,1524.296886749887,45.161364775395,0.4589696921737755,25.598111366094273,13.875260478489093,11.014613172957716,26.456411881452325
Rajasthan,Chittaurgarh,24.631623761665463,74.80010997846382,126,1544338,783171,761167,514851,306974,456632,346123,97.0,53.0,131.92766733213338,1057.1916699636731,58.85443528298947,1.0843778050402388,30.459143251553268,14.884133320750658,12.990148204883981,24.230601450460767
Rajasthan,Churu,28.29330375536484,74.65846427038629,102,2039547,1051446,988101,696729,452540,541404,361425,94.0,56.0,149.79705333056648,5185.017635332005,46.912185432877166,0.5217729346234913,54.287062177435196,40.65759182656972,15.022889573247648,43.200143811050836
Rajasthan,Dausa,26.91234817629181,76.57342097264443,109,1634409,857787,776622,596935,341116,398151,286344,91.0,57.0,139.0463917525773,6493.8826751883125,46.41782388149106,0.40861053402235353,20.283151174012463,11.999220335921121,8.462207685396036,16.50862403208118
Rajasthan,Dhaulpur,26.72397054945053,77.74476219780222,106,1206516,653647,552869,435721,247377,339110,184102,85.0,57.0,184.19680394563883,3926.04061934446,35.158216732041446,0.4866518353726363,28.35862947134243,12.137755400737662,8.986959194426555,27.309824381608983
Rajasthan,Dungarpur,23.75104807692308,73.84765641025645,124,1388552,696532,692020,415820,265771,346624,294891,99.0,49.0,117.5430921933867,4416.003879728419,39.86731120348344,0.41680423746271483,17.62684027395637,10.735601628838225,7.436160095721054,9.77244002775575
Rajasthan,Ganganagar,29.256785412667963,73.56192303262948,99,1969168,1043340,925828,710908,482435,596320,316352,89.0,61.0,188.4988873153955,1414.3101824098655,50.3279451967138,1.11892412645709,59.08150460189764,56.30756815749901,15.738347725002399,41.46297306743576
Rajasthan,Hanumangarh,29.1813351791531,74.74632573289902,100,1774692,931184,843508,624281,409855,512802,322458,91.0,58.0,159.02908285730234,2564.9949765572674,48.8521415240089,0.675033601002907,55.868071111575425,55.92593113451853,11.153122130856067,27.93766498140385
Rajasthan,Jaipur,27.033459290187885,75.77117286012533,110,6626178,3468507,3157671,2554793,1746172,1714947,749946,91.0,65.0,228.67606467665672,785.5427262601384,57.14185951350481,4.418879665535278,47.13896803735718,40.05975717371769,32.95457496743482,129.54224797010232
Rajasthan,Jaisalmer,26.86900838548185,71.18371877346682,114,669919,361708,308211,210415,98238,182565,106338,85.0,46.0,171.68368786322856,3240.1442307692305,22.71212496117338,0.3969528342116485,41.815874954592594,13.928095731967339,6.544457138043771,19.375679531413994
Rajasthan,Jalor,25.07578093797277,72.18647261724662,116,1828730,936634,892096,543923,285659,494906,401738,95.0,45.0,123.19123408788812,3301.652373980339,34.62532465587547,0.3390969111159604,31.067267413749576,10.9437377251197,8.503095730160156,11.498129842372428
Rajasthan,Jhalawar,24.24725541474657,76.11242891705065,129,1411129,725143,685986,466815,272977,402825,283125,95.0,52.0,142.27814569536423,1710.1063140152987,60.82668528396438,0.48290915512973703,30.51599533095834,12.965144996923177,10.73686418111025,21.35226907415345
Rajasthan,Jhunjhunun,28.13517401247401,75.52840893970894,103,2137045,1095896,1041149,815834,554526,541392,353257,95.0,64.0,153.25726029491278,4035.352327098739,45.72140213180826,0.741845917926765,45.64749411885822,31.586994033579746,20.280450946437433,30.04424000703364
Rajasthan,Jodhpur,26.678460838536967,73.00450847457628,113,3687165,1923928,1763237,1265753,765779,965103,524638,92.0,55.0,183.95598488862797,1373.0284213040363,45.848123213298386,2.16843472321756,53.996323698462525,27.889199546462372,22.108837815437997,52.62480422447216
Rajasthan,Karauli,26.51901555555556,76.96081818181815,107,1458248,783639,674609,531904,273945,371058,257668,86.0,55.0,144.0062405886645,5671.993810786914,36.250085768000986,0.29065060174829493,19.03802610091806,11.459702762415775,7.766052339064923,19.442249882804948
Rajasthan,Kota,25.175718080000014,76.18618928000001,127,1951014,1021161,929853,765396,532949,534650,214161,91.0,67.0,249.64862883531546,431.6735644076565,65.97559342299623,2.4928715481114696,51.50284652816733,37.90570062637207,32.13636160709953,153.22136699204734
Rajasthan,Nagaur,27.07862016048146,74.14215667001012,112,3307743,1696325,1611418,1102750,655874,857031,568851,95.0,53.0,150.6600146611327,3747.273453625408,41.24241125337063,0.5282586935897725,46.72613782220634,24.852855790957264,11.549143256775995,24.639047404811517
Rajasthan,Pali,25.80490393541874,73.55285640766907,118,2037573,1025422,1012151,667381,418312,523077,319250,99.0,53.0,163.8455755677369,1503.9049751432583,50.06656790002405,0.6194108625943556,42.13127588219703,19.043934814015877,14.52712278062315,27.257856656833862
Rajasthan,Rajsamand,25.24894767441859,73.96570215946844,123,1156597,581339,575258,383334,235805,319534,231297,99.0,54.0,138.1487870573332,1689.5166629883029,52.85443944912983,0.5439241295573131,28.83727671490609,13.436758223126482,9.864743652851157,20.042544530598576
Rajasthan,Sawai Madhopur,26.251081180223288,76.4219283891548,108,1335551,704031,631520,486184,255564,343802,234266,90.0,56.0,146.75710517104488,3278.044181034483,39.89205283580654,0.5340752460227386,23.032596420818464,14.8519335108867,11.353981223872909,25.26581506574912
Rajasthan,Sikar,27.64644058641976,75.29317422839503,111,2677333,1374990,1302343,995275,656842,657854,348650,95.0,62.0,188.68607486017495,5851.604205985441,48.093036039635386,0.8000464698498513,46.514194555660396,31.587455407362068,18.608057985305326,33.792175297596486
Rajasthan,Sirohi,24.7976905263158,72.75309131578943,117,1036346,534231,502115,309900,166906,272196,147633,94.0,46.0,184.3734124484363,1371.5338793745345,43.51080882877854,0.6963598486569276,29.554732066949192,17.59330767683192,15.31018191021955,29.194457836376213
Rajasthan,Tonk,26.153935071707927,75.79192216427637,120,1421326,728136,693190,478329,271330,371848,277313,95.0,53.0,134.08963878361274,3354.385964912281,41.57555442303752,0.5012267972448288,24.37254706225405,13.128044007082323,8.50062784698397,27.35095061740786
Rajasthan,Udaipur,24.44076752136749,73.84029839743584,130,3068420,1566801,1501619,973444,609185,835839,529944,96.0,52.0,157.72213667859245,1630.3018290956452,42.18797526107675,1.675394768797644,26.299489046447967,17.771139023222805,15.128186386046982,27.46551576454394
Sikkim,East,27.29600352941175,88.74908392156858,93,1709346,907500,801846,748382,604616,486951,92741,88.0,79.0,525.0655050085722,238.66806067898924,76.31853367891341,17.315855289062736,72.1257069175151,71.63048604770908,70.80057462063355,42461.51012891344
Tamil Nadu,Ariyalur,11.190514836795256,79.22249643916912,616,754894,374703,380191,269582,211022,212547,147304,101.0,64.0,144.29139738228426,1292.523564695801,69.80654955029357,0.6878325605540415,15.778462070891194,14.131439335842408,15.59008482874975,13.539327096961443
Tamil Nadu,Chennai,13.058098905608748,80.28139151846806,603,4646732,2335844,2310888,1968079,1808197,1369302,447995,99.0,81.0,305.65117914262436,92.32401658143883,83.42691905260155,16.540892228669264,81.68165128888043,80.49477789403595,69.26753543232189,inf
Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621,632,3458045,1729297,1728748,1394790,1241117,1083125,484825,100.0,76.0,223.40535244675914,162.17153316280871,76.6252162851613,5.409095261217763,72.88049090747441,53.926729768361156,57.71761877731348,310.73473902280585
Tamil Nadu,Cuddalore,11.57587300613498,79.63002365371497,617,2605914,1311697,1294217,1000322,814959,749633,420247,99.0,70.0,178.37914369406562,536.6220718747134,78.92441266194413,2.0305746832337785,38.658997716988324,30.335171436899323,32.2615532129004,52.425572292729214
Tamil Nadu,Dharmapuri,12.300141200000006,78.11509813333339,630,1506843,774303,732540,527599,390110,446057,305113,95.0,61.0,146.19403303038547,1076.9245188702823,69.26706098875648,0.748269204756459,37.115054332009365,14.838725544447314,21.47559261035485,22.959334104465764
Tamil Nadu,Dindigul,10.377801390820574,77.78011279554937,612,2159775,1080938,1078837,816180,665654,665469,439686,100.0,69.0,151.35096409710567,418.82273380484094,70.08094828335263,1.2830358969759312,49.99047007744464,26.2699322534623,29.380190654509477,60.773560333289765
Tamil Nadu,Erode,11.267012155963302,77.42034334862392,610,2251744,1129868,1121876,828300,664362,732083,463690,99.0,66.0,157.8819901227113,262.58410328305433,70.5490444289568,2.2050910056371817,59.686683639846194,38.26634142641084,43.975588016366316,105.13316767407595
Tamil Nadu,Kancheepuram,12.496424756511884,80.08820360135913,604,3998252,2012958,1985294,1611461,1401921,1181308,492506,99.0,75.0,239.856570275286,248.64519382019478,79.20542495121565,8.2671338536997,66.34308580771057,53.6660777385159,51.26435512367491,176.5512227694229
Tamil Nadu,Kanniyakumari,8.183466300191206,77.32053064053538,629,1870374,926345,944029,780541,768197,524629,154991,102.0,83.0,338.4899768373648,733.0031218933673,77.86957750388352,2.620723328333676,50.26444675197854,71.5424193324538,33.306746527412,473.6439239158585
Tamil Nadu,Karur,10.79532776617955,78.08749686847604,613,1064493,528184,536309,401726,325318,329034,214264,102.0,68.0,153.5647612291379,357.1437803951982,72.65624785759925,1.347827160019854,46.11077137396102,32.55297385791187,37.248567847946454,71.8145881333013
Tamil Nadu,Madurai,9.904313833333331,78.01366033333332,623,3038252,1526475,1511777,1223810,1049620,902704,451928,99.0,75.0,199.74509213857075,175.80454326106772,74.63483765999203,3.3744671880891612,54.61367858192611,46.73414875287127,38.7772269731731,141.89548930139472
Tamil Nadu,Nagapattinam,10.789468161718286,79.79437299431483,618,1616450,798127,818323,640916,572092,461174,210820,103.0,75.0,218.75249027606486,899.1929928156677,73.77061845714064,1.078726774056476,30.06586317456639,31.518522810677176,27.78344342720284,29.754195320488403
Tamil Nadu,Namakkal,11.33766638477801,78.14624841437633,609,1726601,869280,857321,653312,522819,531463,366782,99.0,68.0,144.89887726224296,270.33452506575526,70.28768861038688,1.4279248554544817,52.69058653288371,30.983578864162276,42.27613771825258,69.42679630734669
Tamil Nadu,Perambalur,11.260137758112096,78.86034011799416,615,565223,282157,283066,208011,167812,162639,137087,100.0,66.0,118.63925828123747,899.1171477079796,71.98131415966743,0.7990794943581913,29.933931449902435,17.569674217358106,26.188809705607873,21.348921904859957
Tamil Nadu,Pudukkottai,10.130514816433578,79.05444484265728,621,1618345,803188,815157,608776,501769,471099,290594,101.0,69.0,162.11587300494847,817.1032320881523,70.34414742995708,0.89177106050113,22.259351789197545,21.67852982789652,16.46363363965226,26.076024737811228
Tamil Nadu,Ramanathapuram,9.31286995153476,78.99185362412462,626,1353445,682658,670787,536487,442459,392751,210226,98.0,72.0,186.8232283352202,520.4680613560691,69.8400676830306,1.239577316597921,31.295732182274428,28.87409853824786,24.083079482023493,43.638760938866284
Tamil Nadu,Salem,11.629324202127655,78.2478257978723,608,3482056,1781571,1700485,1285107,1000455,1083797,610363,95.0,66.0,177.5659730357181,354.66164017047254,71.3782691019454,1.7652808727630662,49.029864519392454,27.442427577344255,38.361792007874556,104.31659197678825
Tamil Nadu,Sivaganga,9.960306580645158,78.56535729032255,622,1339101,668672,670429,526304,433440,391305,228866,100.0,72.0,170.97559270490157,468.40567965017135,69.46467528850596,1.2760351622507553,33.122097533912296,30.762106640555064,25.158647884584358,46.30720771996999
Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745,620,2405890,1182416,1223474,944264,846734,680483,293596,103.0,74.0,231.77529666616712,437.46550137994484,73.74603781398831,1.7912797396239841,36.52033789416119,36.187036417599806,29.60609101479747,57.25718579748262
Tamil Nadu,Theni,9.924066666666668,77.43458833333332,624,1245899,625683,620216,479403,390677,368900,222742,99.0,70.0,165.61762038591735,311.65333162644816,76.05760028054931,1.136565657549626,67.06467976708562,32.67400997995728,35.92808975629714,116.88445449167581
Tamil Nadu,Thiruvallur,13.275858101752885,80.19724702864492,602,3728104,1876062,1852042,1495711,1296010,1103563,434491,99.0,75.0,253.98984098634955,218.06224153112933,81.2375550836897,6.756456170221889,70.28942330626307,56.90300357413083,55.55553570423598,189.08213832872377
Tamil Nadu,Thiruvarur,10.368927409395978,79.60322893959727,619,1264277,626693,637584,503085,443386,369853,170315,102.0,75.0,217.15820685200953,821.520832142653,74.26006727440657,1.081878293591782,28.575698406826415,31.90536504817739,26.846065084191007,27.027582150492798
Tamil Nadu,Tiruvannamalai,12.419318947368414,79.23265631578953,606,2464875,1235889,1228986,909803,717010,738995,499182,99.0,66.0,148.0411953956673,1118.765385738724,77.31703848271452,0.9075381285704832,36.894346790807184,19.03253196801298,24.81711945004175,26.11622761062827
Tamil Nadu,Vellore,12.784882632293078,79.02643283582084,605,3936331,1961688,1974643,1504355,1269573,1123874,565456,101.0,70.0,198.7553408222744,530.9632725026204,75.93729720249057,1.8085591511005874,60.790230641059374,33.42813294746996,36.61624133999825,74.49146823484045
Tamil Nadu,Virudhunagar,9.468872195892564,77.87641469194315,625,1942288,967709,974579,760375,638413,579111,371047,101.0,72.0,156.074836880503,253.52713721876063,68.86259330034136,1.3908624190852619,43.253657155612174,22.732481857132747,31.985480261975923,101.96821173120165
Tripura,Dhalai,23.781360477941163,91.94654283088232,291,378230,194544,183686,151643,124574,105657,50174,94.0,73.0,210.581177502292,2691.370383154988,45.27760605826443,0.26369677768333205,15.442199211807434,56.17900471370064,5.343481956572135,15.729344824887933
Tripura,North Tripura,24.121739755351683,92.17842538226292,292,693947,352860,341087,275646,244756,186034,62633,97.0,75.0,297.0223364679961,1643.4189699257274,42.36350138354592,0.5175967314051947,26.011701735532473,66.13401446363585,10.191515982161862,28.04097396252252
Tripura,South Tripura,23.211874098057383,91.6065807585568,290,876001,447544,428457,351082,295728,253229,113616,96.0,74.0,222.8814603576961,3049.66547378248,50.64583435891804,0.3589862047811812,14.509404454003946,66.04020796964521,7.666703272151683,20.489024551605826
Tripura,West Tripura,23.780166241299337,91.41310788863107,289,1725739,879428,846311,722998,638356,500406,197772,96.0,79.0,253.02166130695954,1252.7987378241185,62.08922759293143,1.2620475804175377,32.833567228607464,72.07250950878044,20.375140386509475,74.93103055372366
Uttar Pradesh,Agra,26.99512974910393,78.05278291517321,146,4418797,2364953,2053844,1614594,1065916,1119701,270143,87.0,61.0,414.48455077495987,1686.847919810304,59.34812457748918,3.0075578957384352,51.302301446190235,34.48628769128469,27.772362509031083,81.86634632604317
Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557,143,3673889,1951996,1721893,1283380,809187,929337,245024,88.0,57.0,379.2840701319054,1708.388033515835,31.247268544470717,1.588935026612389,41.58490266986303,29.6181264924673,17.8639231101824,47.40318527031507
